offering,unit_name,building,sub_community,community,emirate,property_type,bedrooms,bathrooms,size_sqft,furnished,price_aed,previous_price_aed,price_drop_pct,price_period,agent,agency,dld_permit,listed_date,listing_reference,url
sale,Furnished | Tenanted | Investment Opportunity,Floarea Residence,,Arjan,Dubai,Apartment,studio,1,411,YES,700000,752688,7,sell,Husain Pochee,Pangea Properties,71511982119,2026-06-29T11:49:45Z,PAN-20055,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-arjan-floarea-residence-109048143.html
sale,Upgraded / Furnished / Vacant / Best Golf View,Golf Vista 2,Golf Vista,Damac Hills,Dubai,Apartment,studio,1,452,YES,700000,752688,7,sell,Laila Hadley,L1 REAL ESTATE,7117489533,2026-06-22T06:28:11Z,L1DAH1063,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-damac-hills-golf-town-golf-vista-golf-vista-2-105950960.html
sale,3% Installment | Post Handover Payment Plan,Vincitore Aqua Flora,Vincitore Aqua Flora,Dubai Science Park,Dubai,Apartment,studio,1,439,NO,700000,752688,7,sell,Daniela von Rotz,PROPERTY LEGACY PREMIER REAL ESTATE,71637439617,2026-06-18T09:48:03Z,Prope-S-101708,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-science-park-vincitore-aqua-flora-104244888.html
sale,Lagoon Community | Luxury | Ideal Investment,Azizi Venice 12 Building B,Azizi Venice 12,Dubai South (Dubai World Central),Dubai,Apartment,studio,1,420,NO,700000,752688,7,sell,Iryna Bolibok,DGS Real Estate,71665949651,2026-06-01T11:01:55Z,DGS-AziziVenice12,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-south-dubai-world-central-azizi-venice-azizi-venice-12-azizi-venice-12-building-b-96951421.html
sale,Brand New | ROI Deal | Ready Move | Spacious,District 10,Stonehenge Residence,Jumeirah Village Circle,Dubai,Apartment,studio,1,449,NO,699999,752687,7,sell,Irfan Ali,TRUSTKEY REAL ESTATE L.L.C,71491367156,2026-06-26T13:44:58Z,Irfan-StonehengeResidences-Sale,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-district-10-stonehenge-residence-107752074.html
sale,Fully Furnished | Vacant | Prime Location,Capital Bay Tower B,Capital Bay,Business Bay,Dubai,Apartment,studio,1,417,YES,699851,752528,7,sell,Azadeh Ahmad Inanlou,KAYE & CO REAL ESTATE  L.L.C,7115141211,2026-06-11T12:54:28Z,KCO-S-M3YW,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-business-bay-capital-bay-capital-bay-tower-b-101286868.html
sale,Marina Views | Brand New | Call to View Now,FH Residency,District 3,Jumeirah Village Triangle,Dubai,Apartment,studio,1,432,NO,699000,751613,7,sell,Dmitry Botvinyev,Driven Properties,71575944863,2026-07-17T07:24:37Z,DPF-S-54335,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-triangle-district-3-fh-residency-117250113.html
sale,Fully Furnished & Renovated | Park View | Vacant,Park View Tower,District 14,Jumeirah Village Circle,Dubai,Apartment,studio,1,471,NO,670000,720430,7,sell,Umair Hussain,YHU Properties,7117756638,2026-07-09T08:10:30Z,YHUPr-S-109385,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-district-14-park-view-tower-113701528.html
rent,Upgraded | Furnished | 4BR Duplex Penthouse,23 Marina,,Dubai Marina,Dubai,Penthouse,4,5,5645,YES,650000,698925,7,yearly,Bharat Bedi,Think Properties,7154084260,2026-07-17T09:25:25Z,Think-0229,https://www.propertyfinder.ae/en/plp/rent/penthouse-for-rent-dubai-dubai-marina-23-marina-117257063.html
sale,Brand New | Completion Next Month | Genuine Resale,District 15,North 43 Residences,Jumeirah Village Circle,Dubai,Apartment,studio,1,337,YES,650000,698925,7,sell,Shakhrom Akhmedov,Driven Properties,71439314252,2026-07-22T05:22:55Z,DPF-S-55130,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-circle-district-15-north-43-residences-119478931.html
sale,Off-Plan Studio | Completion July 2026 | 700K,Binghatti Elite,,Dubai Production City (IMPZ),Dubai,Apartment,studio,1,376,NO,650000,698925,7,sell,Karim Khan,Top Class Real Estate Broker L.L.C,71678484984,2026-07-04T08:51:05Z,TPL-S-4807,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-production-city-impz-binghatti-elite-111408622.html
sale,Rented Studio| Investor Deal | Semi-Furnished Unit,Azizi Riviera 32,Azizi Riviera,Meydan,Dubai,Apartment,studio,1,294,NO,650000,698925,7,sell,Arun Prasad,PROPERTYPISTOL REAL ESTATE BROKERS,71169264702,2026-06-26T11:34:10Z,Jiang-Riviera32,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-32-107745454.html
sale,Hot Deal l Motivated Seller l Fully Furnished,Azizi Riviera 9,Azizi Riviera,Meydan,Dubai,Apartment,studio,1,314,YES,650000,698925,7,sell,Ali Hussnain,LEADERS FORT REAL ESTATE BROKERS L.L.C,71177807170,2026-06-18T11:26:25Z,ALIHUSSNAIN-1256,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-meydan-meydan-one-azizi-riviera-azizi-riviera-9-104252435.html
sale,Modern Studio | Bright Lay-Out | Fully Furnished,Opalz By Danube Tower 1,Opalz by Danube,Dubai Science Park,Dubai,Apartment,studio,1,403,YES,650000,698925,7,sell,Abrorbek Tokhirov,Vostok Real Estate,71442400956,2026-06-13T09:42:40Z,DSZBCDDD14CGHXX6Q157ZP0RTW,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-science-park-opalz-by-danube-tower-1-101995070.html
sale,Premium Studio | Fully Furnished | Lowest Price,Cove Grand Imtiaz,,Dubai Land Residence Complex,Dubai,Apartment,studio,1,499,NO,650000,698925,7,sell,Mario Costa,D V R C REAL ESTATE L.L.C,71769288321,2026-05-14T16:38:09Z,CGC-S-1058,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-land-residence-complex-cove-grand-imtiaz-89214859.html
sale,Brand New | Top Floor | Miracle Garden View,Skyz by Danube,,Arjan,Dubai,Apartment,studio,1,363,NO,649900,698817,7,sell,Wajid Aslam Khan,Fam Properties - Branch 9,71382352027,2026-06-02T11:41:09Z,PF-Jun-Two-Twenty-Six-AS-162439,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-arjan-skyz-by-danube-97388832.html
sale,Exclusive | High Floor | Full Lagoon View,Azizi Venice 5 Building A,Azizi Venice 5,Dubai South (Dubai World Central),Dubai,Apartment,studio,1,355,PARTLY,640000,688172,7,sell,Amr Farahat ,The Royal Nest Real Estate,71550099014,2026-06-04T11:13:28Z,Amr-S-AV-690,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-south-dubai-world-central-azizi-venice-azizi-venice-5-azizi-venice-5-building-a-98259607.html
sale,Investment Opportunity Ready Soon Great Location,Azizi Beach Oasis 2,Azizi Beach Oasis 2,Dubai Studio City,Dubai,Apartment,studio,1,347,NO,575000,618280,7,sell,Iryna Bolibok,DGS Real Estate,71629706397,2026-06-01T10:35:36Z,DGS-BeachOasis,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-studio-city-azizi-beach-oasis-2-96949473.html
sale,URGENT RESALE | HOT DEAL | HIGH FLOOR,Azizi Venice 14 Building A,Azizi Venice 14,Dubai South (Dubai World Central),Dubai,Apartment,studio,1,365,NO,559999,602149,7,sell,Mirva Puupponen,E P H Real Estate L.L.C,71611552701,2026-06-11T13:46:00Z,EPH-BS260611004,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-dubai-south-dubai-world-central-azizi-venice-azizi-venice-14-azizi-venice-14-building-a-101290189.html
rent,Brand New And Spacious | 5BRM Villa+2 Majlis,Al Quoz 2,Al Quoz 2,Al Quoz,Dubai,Villa,5,7,14555,NO,550000,591398,7,yearly,Zohreh Karami,DUZOY REAL ESTATE L.L.C,65339103239,2026-07-22T14:43:04Z,S3TP0MXXXEDY236ZK81B6M7ATG,https://www.propertyfinder.ae/en/plp/rent/villa-for-rent-dubai-al-quoz-al-quoz-2-119738969.html
sale,High ROI | Investor Deal | Post-Handover Plan,Elano by Oro24,,Arjan,Dubai,Apartment,studio,1,369,NO,523000,562366,7,sell,Philippe Heisel,ENGEL & VÖLKERS Dubai - S01,71494141036,2026-07-10T08:08:48Z,W-04AQ4E,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-arjan-elano-by-oro24-114153913.html
sale,NATURAL LIGHT | ELEGANT DESIGN | GREAT INVESTMENT,Seslia Tower,District 4,Jumeirah Village Triangle,Dubai,Apartment,studio,1,391,YES,520000,559140,7,sell,Samah Alessa,BROKERIN REAL ESTATE,71464613975,2026-06-23T14:40:56Z,1406|71464613975,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-jumeirah-village-triangle-district-4-seslia-tower-106426254.html
sale,Spacious layout|fully furnished|Rented unit,Viridis Residences A,Viridis Residences,Damac Hills 2,Dubai,Apartment,studio,1,565,YES,510000,548387,7,sell,Bader Ejaz  Raja,Sherwoods International Property,7125132687,2026-05-04T06:25:36Z,PF-SIP-7238,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-damac-hills-2-viridis-residences-viridis-residences-a-84877383.html
sale,Rented / Below OP / Investor Deal / Biggest Size,Madison Astor,Madison Residences,Majan,Dubai,Apartment,studio,1,596,NO,500000,537634,7,sell,Ankush Mahan,RTI Real Estate LLC.,7110940772,2026-07-01T08:05:53Z,RTI-S-0454-p1,https://www.propertyfinder.ae/en/plp/buy/apartment-for-sale-dubai-majan-madison-residences-madison-astor-110033001.html
rent,Vacant Now |4BR Corner Unit | Brand New,Crest Grande,Sobha Hartland,Mohammed Bin Rashid City,Dubai,Apartment,4,5,2157,NO,280000,301075,7,yearly,Nairen Liang,MATELUXY REAL ESTATE BROKER L.L.C,71450719132,2026-06-29T07:31:29Z,NL-018,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-mohammed-bin-rashid-city-sobha-hartland-crest-grande-109028421.html
rent,Unique Duplex | Upgraded | Partial Sea View,Sadaf 2,Sadaf,Jumeirah Beach Residence,Dubai,Apartment,4,5,2454,YES,280000,301075,7,yearly,Oliver Banks,betterhomes - Dubai Marina,7115775000,2026-05-06T17:22:29Z,BH-R-211907,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-jumeirah-beach-residence-sadaf-sadaf-2-85770972.html
rent,Creek Waters View | Luxury Furnished | Exclusive,The Cove Building 1,The Cove,Dubai Creek Harbour (The Lagoons),Dubai,Apartment,3,3,1839,YES,279999,301074,7,yearly,Ali Mumtaz,Hamptons International,7141609396,2026-07-22T09:39:44Z,HI-R-13305,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-dubai-creek-harbour-the-lagoons-the-cove-the-cove-building-1-119552173.html
rent,Available Now | Large Layout with Maids Room,Crest Grande,Sobha Hartland,Mohammed Bin Rashid City,Dubai,Apartment,4,6,2353,NO,250000,268817,7,yearly,Amina Azam,Driven Properties,71450766062,2026-06-18T05:58:23Z,DP-R-63372,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-mohammed-bin-rashid-city-sobha-hartland-crest-grande-104118682.html
rent,Green Belt | Landscaped Garden | Vacant,Maple at Dubai Hills Estate,Maple at Dubai Hills Estate 1,Dubai Hills Estate,Dubai,Townhouse,3,4,2069,NO,215000,231183,7,yearly,Skye Powell,Apex Homes DXB,6925792988,2026-07-23T10:57:42Z,AHRE-2803,https://www.propertyfinder.ae/en/plp/rent/townhouse-for-rent-dubai-dubai-hills-estate-maple-at-dubai-hills-estate-maple-at-dubai-hills-estate-1-120175511.html
rent,Spacious 4-Bedroom Apartment for Rent,Elite Business Bay Residence,,Business Bay,Dubai,Apartment,4,5,2168,YES,150000,161290,7,yearly,ROCKY BLACK,JCON PROPERTIES,,2026-07-04T07:11:16Z,XYS8GS0FJ64JHP1S1PHM07M84M,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-elite-business-bay-residence-111404229.html
rent,Full Burj View | High Floor | Brand New,Celadon 1,Celadon,City Walk,Dubai,Apartment,1,1,743,NO,140000,150538,7,yearly,Shoaib Abbas,DNL Properties LLC,71386764460,2026-07-17T06:45:10Z,DNL-R-13446,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-city-walk-central-park-at-city-walk-celadon-celadon-1-117249191.html
rent,BRAND NEW | PREMIUM FINISHING | LUXURIOUS,Verona,Verona,Damac Hills 2,Dubai,Townhouse,4,5,1208,NO,130000,139785,7,yearly,Bhanupriya Singh,H2O Al Osool Reat Estate LLC,65524080808,2026-07-20T10:29:14Z,h2o-real-estat-83933,https://www.propertyfinder.ae/en/plp/rent/townhouse-for-rent-dubai-damac-hills-2-verona-118585598.html
rent,Rear Unit | Duplex | Pool  View | Private Garden,Lime Gardens,Lime Gardens,Dubai Hills Estate,Dubai,Duplex,1,2,1317,NO,129999,139784,7,yearly,Muhammad Yosef,IHOME REAL ESTATE BROKERAGE L.L.C,71425970612,2026-07-01T07:28:30Z,Yosef-R-1BR-Duplex-LimeGardens,https://www.propertyfinder.ae/en/plp/rent/duplex-for-rent-dubai-dubai-hills-estate-lime-gardens-110027996.html
rent,1 BHK | Best Amenities | Prime Location | Book Now,Samana Hills,,Arjan,Dubai,Apartment,1,2,589,NO,64990,69882,7,yearly,Saif Ur Rehman,Alarfeen Real Estate,71292930922,2026-07-22T16:09:42Z,3BF7P13NEKS7FCEQXCJ1ZNDT9W,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-arjan-samana-hills-119740955.html
rent,Studio | High Floor | Furnished / Great Building,UPSIDE Living,,Business Bay,Dubai,Apartment,studio,1,512,NO,64888,69772,7,yearly,Mohammad Taherirashti,fam Properties - Branch 28,71258897137,2026-07-24T08:11:17Z,PF-rDyu-AR-109328,https://www.propertyfinder.ae/en/plp/rent/apartment-for-rent-dubai-business-bay-upside-living-120641269.html
